1.000000000000000000e+00 -9.638912201510202449e-02 -4.417543151713025640e-02 2.376840092823686093e-02 -9.893491787861041081e-03 1.746816546477543072e-02 1.758241667471777819e-02 1.710235178099663023e-02 1.560893573346165859e-02 1.571268243353951197e-02
1.100000000000000089e+00 4.671357290622366043e-02 -1.227025507897182288e-02 5.996839301824705842e-02 4.193311361072571408e-02 2.196752876855109435e-02 3.072225271434266339e-02 2.437900323161401248e-02 2.822175408344961001e-02 2.655425428441713850e-02
1.200000000000000178e+00 2.098930991223440512e-01 4.974393457562044374e-03 -6.129588334135564753e-03 1.985822080513773361e-02 6.754767725537229317e-02 3.480034671731481455e-02 4.224755385936700830e-02 4.224602464911544897e-02 3.919985087002050145e-02
1.300000000000000044e+00 5.041891004350210898e-02 6.562524183078334572e-02 7.798129927459840349e-02 3.451940738304790784e-02 5.884745160763255045e-02 5.735529580590459364e-02 6.364297688117660778e-02 5.483746551836883587e-02 5.442221248094648162e-02
1.400000000000000133e+00 2.720053967194571015e-02 4.455104076392603363e-02 3.867708285172372779e-02 6.198066644474814479e-02 7.868753890721363886e-02 6.637174543061455378e-02 7.410427671837331587e-02 6.825191815737637058e-02 7.076172091655973106e-02
1.500000000000000000e+00 3.984178292912512326e-02 1.536119717196969825e-01 7.910597586265363801e-02 1.068089188578187493e-01 9.152704827373354945e-02 8.476713344661110372e-02 8.335213142385118623e-02 8.724909771266765868e-02 8.653736835195752208e-02
1.600000000000000089e+00 9.433821745779034929e-02 1.380852063042635747e-01 3.957501456158119685e-02 1.268852562948307172e-01 8.688318977181309910e-02 9.442626268165839332e-02 1.024066319451187312e-01 1.016847969341442975e-01 1.005175045806493000e-01
1.700000000000000178e+00 2.149528929459171567e-01 1.832706870147320366e-01 1.574878121428049393e-01 1.163342523388546657e-01 1.107588723237483835e-01 1.065055547695000493e-01 1.181457880042490194e-01 1.194986098074609371e-01 1.162545563510962998e-01
1.800000000000000044e+00 5.042610165709859871e-02 1.097367801010116634e-01 1.256905949546354984e-01 1.646111369838903493e-01 1.410483557544879030e-01 1.258524237242318045e-01 1.309383799432503326e-01 1.313333249177429107e-01 1.327716692389460662e-01
1.900000000000000133e+00 1.215461427887886414e-01 1.123565746205943405e-01 9.873240968158286668e-02 1.363974751246285200e-01 1.524291152379966263e-01 1.423601286672689092e-01 1.443063641217652016e-01 1.440466048812658328e-01 1.471380119186257995e-01
2.000000000000000000e+00 2.350061718076656980e-01 2.570285370128628788e-01 1.290628236730307909e-01 1.615830054265950111e-01 1.506500424536328098e-01 1.665375713918933187e-01 1.577754870124034314e-01 1.608348356907516319e-01 1.600332404582728019e-01
2.100000000000000089e+00 1.995004406280124487e-01 7.324856667280735256e-02 1.712521315401905331e-01 1.750214253171515633e-01 1.709405646550503366e-01 1.767116008336565014e-01 1.685301126378661862e-01 1.712403213696482018e-01 1.731807511587197534e-01
2.200000000000000178e+00 2.219773598569269035e-01 1.794099113181297500e-01 1.953535168265289612e-01 1.829769333762216732e-01 1.659212981563361888e-01 1.794459531697183696e-01 1.873538522764284231e-01 1.868680512231814805e-01 1.820742562112913909e-01
2.300000000000000266e+00 1.988896990828464550e-01 1.675529287474812057e-01 1.716132020712748674e-01 1.842320195436175090e-01 1.932916603982108850e-01 1.914171233767789360e-01 1.934114860406199177e-01 1.943418329263455757e-01 1.944489580412774865e-01
2.400000000000000355e+00 1.243606264514686421e-01 3.124677166914342497e-01 1.622728566023445285e-01 2.280168107527843768e-01 2.002267644086629661e-01 1.971883001042591121e-01 1.976214344087264818e-01 2.019858745751802187e-01 2.012168621629573384e-01
2.500000000000000000e+00 3.368285788450958718e-01 1.298699750995490065e-01 2.375691048940893335e-01 2.131273891142128618e-01 2.032995333518905490e-01 2.110036272475738772e-01 2.073134255093222467e-01 2.030871904399297601e-01 2.060266372998921514e-01
2.600000000000000089e+00 3.223012923204351399e-01 3.646568931660584267e-01 1.953597876165073799e-01 2.207445453469251140e-01 2.216607466160153972e-01 2.075579982493516440e-01 2.008806979691877270e-01 2.067795842801252726e-01 2.092916833891551587e-01
2.700000000000000178e+00 1.081005438438155108e-01 2.952171589231389337e-01 2.054052117599305949e-01 2.426518405356762331e-01 2.209008517379894010e-01 2.168030727643310285e-01 2.050247838745472562e-01 2.107675904380642840e-01 2.099039081573207954e-01
2.800000000000000266e+00 4.873468401219264723e-01 2.736486450597449549e-01 2.068168212725756960e-01 2.138458955417766871e-01 2.115736156322233497e-01 2.087964491320590532e-01 2.076090440070388898e-01 2.108190947259510895e-01 2.084516833597542251e-01
2.900000000000000355e+00 3.161942167983202712e-01 1.135677862979206226e-01 2.033483090280224226e-01 1.837029630931517610e-01 1.884704943358938012e-01 1.974505622334463140e-01 2.013902629002758959e-01 2.006932436545698362e-01 2.028728967157480967e-01
3.000000000000000000e+00 1.845176252261714611e-01 1.123188725151065825e-01 2.434877142855175758e-01 1.904495595191459112e-01 2.049822430863216249e-01 1.956044011310857922e-01 1.975719829073109279e-01 1.953242122300208328e-01 1.943666419447651617e-01
3.100000000000000089e+00 1.681865716195959370e-01 1.420191487199347902e-01 2.281363626537367406e-01 1.745521148487230723e-01 1.997380792364170377e-01 1.871723902302132037e-01 1.853763098318857439e-01 1.826386692466706596e-01 1.837054525871789634e-01
3.200000000000000178e+00 1.505258682947700211e-01 2.320906620952071509e-01 1.723503701117924392e-01 1.688472602430545755e-01 1.641620448332365700e-01 1.686332834692635951e-01 1.709068853641751429e-01 1.699218600297074111e-01 1.719685132466824695e-01
3.300000000000000266e+00 3.157972457027261037e-01 1.273453280519686315e-01 1.452171543698171918e-01 1.720433473847532979e-01 1.428922469768351688e-01 1.401014449985894528e-01 1.537558140160379394e-01 1.588437743394794377e-01 1.563770436001614139e-01
3.400000000000000355e+00 5.572711879066030716e-02 6.930112823985201675e-03 1.047338975999985849e-01 1.613945984498810216e-01 1.487798912939923557e-01 1.419024253461560192e-01 1.396504479788347464e-01 1.371394535317425611e-01 1.382271235172637946e-01
3.500000000000000000e+00 1.302774406510668892e-01 1.562963267709532034e-01 2.451511034627895658e-02 9.774890672969033245e-02 1.169882567906535137e-01 1.107063030623921529e-01 1.172489092504370306e-01 1.115989718085106108e-01 1.154864786500106183e-01
3.600000000000000089e+00 3.407824485776578260e-01 9.714710163640301321e-02 5.526119245790681728e-02 9.711419801595248813e-02 9.312613722478672862e-02 7.965057823443194573e-02 8.691270070579211471e-02 9.041551741366120332e-02 8.808346497450143808e-02
3.700000000000000178e+00 5.626744604644066949e-02 1.766929995323374830e-02 4.863823799586897839e-02 8.638359748533523674e-02 6.031379640387674740e-02 6.186592519037769494e-02 6.529031041230995425e-02 5.944899063629235925e-02 6.188982815084105582e-02
3.800000000000000266e+00 -6.364080789173387487e-03 4.967801789326561912e-02 4.177364528123106435e-02 7.445573060465907056e-03 2.514085147001190665e-02 2.932581892165933221e-02 2.769888713522379239e-02 3.049898953397863627e-02 3.115224738262342002e-02
3.900000000000000355e+00 -2.258492300466352284e-02 1.292586367336158101e-02 1.789294562504683411e-02 -3.119528507885637510e-03 -1.714820962102167612e-02 5.664580581479918692e-03 -4.239334019557549141e-03 -4.041574721934690882e-03 -1.859761027539197408e-03
4.000000000000000000e+00 -2.993430505539433975e-02 -8.412509533328368927e-02 -3.791170166026681249e-02 -1.661707244464738498e-03 -1.374714894500858944e-02 -3.770407011161847066e-02 -4.381850657441081071e-02 -4.173002548039188297e-02 -3.675988896974533710e-02
4.100000000000000533e+00 -1.484018594428455212e-02 -1.354220829931495479e-02 -9.049577912048843709e-02 -7.926829711799406042e-02 -8.656533915221281683e-02 -7.763793946814559477e-02 -7.768759964203250656e-02 -7.616285044896224654e-02 -7.629898281333166721e-02
4.200000000000000178e+00 5.271385067129041868e-02 -7.963007476392416906e-02 -1.063168095066448077e-01 -1.182327951665149840e-01 -1.251864113087247932e-01 -1.227852928290887602e-01 -1.160365904725320085e-01 -1.190554727099158022e-01 -1.160368914703459459e-01
4.299999999999999822e+00 -2.412783856911296931e-01 -2.208500229537122828e-01 -1.736547386243163515e-01 -1.409924715492128222e-01 -1.445792982996156606e-01 -1.686420530316282418e-01 -1.543597697736645291e-01 -1.591199761510597444e-01 -1.569560823045177689e-01
4.400000000000000355e+00 -3.125405848499948624e-01 -1.689323679855848082e-01 -2.656695856725533322e-01 -1.552810384448380931e-01 -2.153449363570619501e-01 -2.060953407238501067e-01 -1.994232063900894525e-01 -2.011386562224928287e-01 -1.992415136092528238e-01
4.500000000000000000e+00 -3.629917330276463683e-01 -2.706132091725705902e-01 -2.056897999992230996e-01 -2.399489282356087883e-01 -2.385480901851677327e-01 -2.415534922353765879e-01 -2.428001597762818042e-01 -2.432868924322292570e-01 -2.424745774431910916e-01
4.600000000000000533e+00 -2.060135963679914639e-01 -1.616293711651744791e-01 -2.709662353385867695e-01 -2.886160553588236199e-01 -2.985845478627784377e-01 -2.775239748428404152e-01 -2.872664247379181912e-01 -2.928109528246014559e-01 -2.890488077803789468e-01
4.700000000000000178e+00 -3.425200080302683858e-01 -3.209924067722839114e-01 -3.118333854444265141e-01 -3.587230592577072552e-01 -3.282729300228330871e-01 -3.360330795248973601e-01 -3.319309059134323836e-01 -3.339685689146550396e-01 -3.359804087017699281e-01
4.800000000000000711e+00 -4.394336892903390468e-01 -4.321968693169855880e-01 -3.557005693604247121e-01 -3.595119360308717260e-01 -3.951679404868839729e-01 -3.809154563624819745e-01 -3.802405529457359434e-01 -3.841526210572721034e-01 -3.815579947940422323e-01
4.900000000000000355e+00 -3.918538622783421244e-01 -4.855020936874788196e-01 -4.325417083030456133e-01 -4.275743455391310399e-01 -4.404738273497497136e-01 -4.359324713937227647e-01 -4.320810071598704116e-01 -4.292726624923781653e-01 -4.288921910018286821e-01
5.000000000000000000e+00 -3.964440065082369125e-01 -4.420696531806028173e-01 -4.578068689912963007e-01 -4.945371343056758628e-01 -4.767654016738533951e-01 -4.717667113768692078e-01 -4.752924497768564183e-01 -4.754845387271107726e-01 -4.755293149303062017e-01
5.100000000000000533e+00 -4.214692219222666569e-01 -4.865141850016498903e-01 -5.325988571123483339e-01 -5.353956411628842949e-01 -5.135144287380508654e-01 -5.347288977454898173e-01 -5.203694756504825270e-01 -5.241410282482726890e-01 -5.230841590103231242e-01
5.200000000000000178e+00 -4.212221785405784735e-01 -6.295680884820314960e-01 -5.636994362889168331e-01 -5.557693611197256356e-01 -5.763856369953671566e-01 -5.724207387250479506e-01 -5.656845473373687261e-01 -5.671334289079147384e-01 -5.694908671713991843e-01
5.300000000000000711e+00 -7.129028229166782804e-01 -7.512217794134591342e-01 -6.771662126679940386e-01 -6.441421373615390245e-01 -6.253933814134128300e-01 -6.093074167318429657e-01 -6.120785746065888766e-01 -6.143463845458018158e-01 -6.124287798160511498e-01
5.400000000000000355e+00 -1.016511609625688095e+00 -6.508068107307265482e-01 -6.493060261879058936e-01 -6.612622604250945058e-01 -6.735753567461901792e-01 -6.670825561457111030e-01 -6.603096888743328341e-01 -6.592771450732726191e-01 -6.565417049381387926e-01
5.500000000000000000e+00 -8.113813049185274462e-01 -6.620713811800724713e-01 -6.650049505021612406e-01 -6.826406474568509353e-01 -7.032853620099892566e-01 -6.945870633796177307e-01 -7.015427996533930566e-01 -7.030399473571081748e-01 -7.014016061303055549e-01
5.600000000000000533e+00 -7.733285136936622894e-01 -8.420653511034172922e-01 -7.182453280973716270e-01 -7.723961007550105284e-01 -7.369605024253714776e-01 -7.381503676093438271e-01 -7.434185154088459591e-01 -7.426715107890066170e-01 -7.398762179345830248e-01
5.700000000000000178e+00 -8.118280879402008932e-01 -7.351865158645011222e-01 -8.115666365983414954e-01 -7.871936822339407058e-01 -7.881893579285642604e-01 -7.851342885382500691e-01 -7.819766121644647905e-01 -7.813143294458719801e-01 -7.820221448962060284e-01
5.800000000000000711e+00 -7.622237639271284282e-01 -8.913706936749615783e-01 -8.315630325895448927e-01 -8.102451344380220410e-01 -8.018913112957010147e-01 -8.210156246656598045e-01 -8.189334874186161572e-01 -8.173097502717343588e-01 -8.179163412126638777e-01
5.900000000000000355e+00 -8.035423362702330818e-01 -8.688208776310267778e-01 -8.600330718933095753e-01 -8.685458423265340899e-01 -8.567561515910983028e-01 -8.619102328995338347e-01 -8.444186461207373595e-01 -8.565479329609630987e-01 -8.518784096938616379e-01
6.000000000000000000e+00 -8.243431135356337203e-01 -8.701493699579153640e-01 -8.393974830188759562e-01 -8.767776061020065015e-01 -8.822395914788880855e-01 -8.888577654768597958e-01 -8.809199970440985128e-01 -8.854222434037398726e-01 -8.850051021989547850e-01
6.100000000000000533e+00 -8.643171459906464626e-01 -8.743201138358553948e-01 -9.081492400960098355e-01 -8.939359733684772991e-01 -9.117196359089777546e-01 -9.226330612213884397e-01 -9.076676150168768720e-01 -9.133015138620657059e-01 -9.152683425469528844e-01
6.200000000000000178e+00 -8.199316212886663680e-01 -1.106087602939969328e+00 -9.507246617876164985e-01 -9.571571026151147743e-01 -9.440281372565981766e-01 -9.413336762318632589e-01 -9.358456362992683131e-01 -9.398458103148886744e-01 -9.402884808280657092e-01
6.300000000000000711e+00 -8.541553348625324782e-01 -9.887566074444552600e-01 -1.036839923257991014e+00 -9.602289036083246909e-01 -9.598011907531086573e-01 -9.593369961184231576e-01 -9.668537041820828293e-01 -9.660581401095857945e-01 -9.655335046493475071e-01
6.400000000000000355e+00 -9.086184720268952741e-01 -1.008216077336920202e+00 -1.015701304354071022e+00 -9.508282160092162982e-01 -9.812637987254015925e-01 -9.865886109430875850e-01 -9.862317380176557347e-01 -9.884764135333173884e-01 -9.880570048521216675e-01
6.500000000000000000e+00 -9.297512184908827138e-01 -9.532572900124467452e-01 -1.024760052574051006e+00 -9.789481521853968804e-01 -1.012082264827053768e+00 -1.010164260641265521e+00 -1.002110150883975814e+00 -1.003161860252493875e+00 -1.006211871348583697e+00
6.600000000000000533e+00 -1.034166931928854671e+00 -9.312447612330161384e-01 -1.049476021140973492e+00 -1.018822108876012544e+00 -1.016317199812226235e+00 -1.009932140894711949e+00 -1.019835525807135657e+00 -1.022395768952886863e+00 -1.021928417824530699e+00
6.700000000000000178e+00 -1.228862784162034094e+00 -1.005750981828221313e+00 -1.038061573566199547e+00 -1.011186723491483530e+00 -1.042446313569734606e+00 -1.046437639030584510e+00 -1.030385794517899356e+00 -1.030912519402896521e+00 -1.033311828599691617e+00
6.800000000000000711e+00 -1.190532495030652393e+00 -1.109700152011809493e+00 -1.098053575320186326e+00 -1.048109678174108828e+00 -1.042267675368369506e+00 -1.036262325605517010e+00 -1.044229703530527020e+00 -1.042749406567743620e+00 -1.041593258240412379e+00
6.900000000000000355e+00 -1.013258290030170317e+00 -9.784066679461220772e-01 -1.070347210772536251e+00 -1.049470403923175921e+00 -1.040419346793437505e+00 -1.050501986060740522e+00 -1.048961660508934912e+00 -1.044755864328017259e+00 -1.047657340692977002e+00
7.000000000000000000e+00 -9.373150698642149781e-01 -1.098500654836886747e+00 -1.057724686195981922e+00 -1.053282880695645796e+00 -1.042498359172579381e+00 -1.051772204472006589e+00 -1.053678788738648731e+00 -1.049693791682087207e+00 -1.051502256248971756e+00
7.100000000000000533e+00 -1.078001651705951858e+00 -9.898560292631921609e-01 -1.059724733421593568e+00 -1.049146819644663609e+00 -1.047531284147514619e+00 -1.052323304077257493e+00 -1.052852537853185444e+00 -1.052067233608357189e+00 -1.053443090272353055e+00
7.200000000000000178e+00 -1.024561163505153027e+00 -1.082151245137371820e+00 -1.078944862378681702e+00 -1.058722115065105385e+00 -1.041811215659432133e+00 -1.052962094673796534e+00 -1.053109988225412463e+00 -1.051301030280740401e+00 -1.048023197215376179e+00
7.300000000000000711e+00 -1.026137855510600660e+00 -1.152629787889725144e+00 -1.058709021156674090e+00 -1.052743849225481476e+00 -1.037718247913080427e+00 -1.048652059137970216e+00 -1.045646586515196930e+00 -1.046204904612263231e+00 -1.046493583111435477e+00
7.400000000000000355e+00 -8.864712285093829802e-01 -9.986942721942169143e-01 -1.047466670903574704e+00 -1.019390662438926620e+00 -1.042399840563962732e+00 -1.052310388926495088e+00 -1.038654733477160974e+00 -1.038626016513807038e+00 -1.037346799372192097e+00
7.500000000000000000e+00 -1.074487870001203937e+00 -1.039205490297320233e+00 -1.040633504630877448e+00 -1.030682880986903749e+00 -1.046317876962160165e+00 -1.024745114617368058e+00 -1.028755705842030022e+00 -1.027565023639267050e+00 -1.029378490745365360e+00
7.600000000000000533e+00 -1.180847215407516915e+00 -9.146719837095271810e-01 -1.021888453978854860e+00 -1.032375821384498016e+00 -1.025010103001570583e+00 -1.015316178515953016e+00 -1.016295286463692049e+00 -1.018048830414408412e+00 -1.020086145712728820e+00
7.700000000000000178e+00 -8.263513439355216761e-01 -9.953393453339890451e-01 -1.019526908022277745e+00 -9.927232524072923114e-01 -1.002613381296164841e+00 -9.951394529299806280e-01 -1.004077888373718919e+00 -1.002930334434565252e+00 -1.006410450554171332e+00
7.800000000000000711e+00 -1.121745385095116676e+00 -1.047062390830869383e+00 -1.039519257763598992e+00 -1.016044616954646429e+00 -1.009661421094665501e+00 -9.988196108259208561e-01 -9.919887354733372131e-01 -9.937108850982994124e-01 -9.917138088177575028e-01
7.900000000000000355e+00 -1.004124587646805900e+00 -1.077153509291472577e+00 -9.660544545839866437e-01 -9.395353624344378041e-01 -9.779483274971420004e-01 -9.750292676009243431e-01 -9.738486104281379729e-01 -9.750978892959468736e-01 -9.745383461568710715e-01
8.000000000000000000e+00 -8.722868658478002413e-01 -8.558305880439875946e-01 -9.841714204422039591e-01 -9.554193024778263599e-01 -9.625354772955231342e-01 -9.546758747928508759e-01 -9.612183855515906705e-01 -9.604199999711353630e-01 -9.576827902531048764e-01
8.099999999999999645e+00 -9.782382246222806055e-01 -1.007230928294222894e+00 -9.781008713768059026e-01 -9.639624304887389750e-01 -9.306890137872595448e-01 -9.453026312534468234e-01 -9.450351929517957217e-01 -9.431918472017426502e-01 -9.405434761411661793e-01
8.200000000000001066e+00 -9.988832064401805821e-01 -9.753722039988097503e-01 -9.470277905701587340e-01 -9.463962194142736539e-01 -9.341272324011611339e-01 -9.363596192682405173e-01 -9.246316965307319613e-01 -9.256814286277025294e-01 -9.220598420009306073e-01
8.300000000000000711e+00 -9.905121107701730931e-01 -8.676801881303081165e-01 -8.620720617879572556e-01 -9.066642989361305416e-01 -9.062367330458672710e-01 -9.044745598116811225e-01 -9.039280306728675329e-01 -9.043546849667776222e-01 -9.052598033136063371e-01
8.400000000000000355e+00 -7.765116678721493138e-01 -8.863508665736495873e-01 -8.679576856327761991e-01 -8.518056062392304062e-01 -8.920282229570980492e-01 -8.932617524478333459e-01 -8.890776015880474947e-01 -8.864552334383426491e-01 -8.861904648604851387e-01
8.500000000000000000e+00 -9.776059443032090179e-01 -8.170327600686947411e-01 -8.593838023942614868e-01 -8.311174768719793438e-01 -8.516733128823459342e-01 -8.810563001405758987e-01 -8.730841313821300353e-01 -8.701192892866839168e-01 -8.685608478315554049e-01
8.599999999999999645e+00 -8.415020769806765832e-01 -8.565572362198043965e-01 -8.391539598383099818e-01 -8.399403035737663670e-01 -8.533897363033711159e-01 -8.539616031250700789e-01 -8.578689241357243533e-01 -8.503478553618080138e-01 -8.519468768142112181e-01
8.700000000000001066e+00 -8.114765376774489836e-01 -8.184637650691266586e-01 -7.721624423442356999e-01 -8.036032046856359523e-01 -8.571195989139656080e-01 -8.373679062478170954e-01 -8.385287200521442941e-01 -8.352313432591672582e-01 -8.353754461209349502e-01
8.800000000000000711e+00 -9.330433159998404724e-01 -8.055662587835040744e-01 -8.790798081673569797e-01 -8.289207548671759795e-01 -8.133434943139146167e-01 -8.236852222519394084e-01 -8.166167581778360773e-01 -8.188584991717186012e-01 -8.194070911991477857e-01
8.900000000000000355e+00 -7.498328992063171272e-01 -8.297433124063081644e-01 -7.683334666598770069e-01 -8.314932050410819286e-01 -8.073969343472422455e-01 -8.037588235456107899e-01 -8.066427873257645542e-01 -8.073867642090318819e-01 -8.041523752200631092e-01
9.000000000000000000e+00 -8.227036944229902948e-01 -8.878772615470235108e-01 -8.255624359799823564e-01 -7.972708272855346667e-01 -7.996103865710511016e-01 -7.942836380682873898e-01 -7.911684405856478364e-01 -7.927132180837176412e-01 -7.924128158142131895e-01
9.099999999999999645e+00 -6.444934595243346775e-01 -8.139590640112309705e-01 -7.403272606273285650e-01 -7.876106268732074867e-01 -7.984918866597079390e-01 -7.875338159223064238e-01 -7.815083058433911489e-01 -7.842468080479868542e-01 -7.818887548242874352e-01
9.200000000000001066e+00 -7.586155024838108218e-01 -8.379743473622842664e-01 -7.688690648818030660e-01 -8.011608730982391346e-01 -7.677485908402511550e-01 -7.711207258419823241e-01 -7.724717037346674475e-01 -7.735295976927090145e-01 -7.742941230264773766e-01
9.300000000000000711e+00 -8.791230377453621569e-01 -7.739262393267898332e-01 -7.543839434443765368e-01 -7.599347547456715146e-01 -7.731554917707904595e-01 -7.654717185482000641e-01 -7.604190188859181188e-01 -7.663758145074236472e-01 -7.663131787428464348e-01
9.400000000000000355e+00 -6.457653123629385483e-01 -7.116261943315299598e-01 -7.172438107418356301e-01 -7.537430090502494906e-01 -7.418620726057151282e-01 -7.606922341483083327e-01 -7.655855016819934633e-01 -7.587856451438259597e-01 -7.607516178124827944e-01
9.500000000000000000e+00 -8.076718556126177839e-01 -6.949173740938237032e-01 -7.844129143478369981e-01 -7.674236890225756280e-01 -7.544188492233232513e-01 -7.622515199862098800e-01 -7.608466037525845049e-01 -7.599939754265289116e-01 -7.578707424376095458e-01
9.600000000000001421e+00 -8.565900044927530210e-01 -8.090008531546033499e-01 -7.138329021314990808e-01 -7.736696217228359318e-01 -7.612073682362360261e-01 -7.524322022834692980e-01 -7.560939714811050205e-01 -7.570043336812997126e-01 -7.592592613802747747e-01
9.700000000000001066e+00 -8.013784051666856811e-01 -7.774222033515988395e-01 -7.629968303781403671e-01 -7.492932778512436665e-01 -7.615470784189974918e-01 -7.517287155396124021e-01 -7.570041046869272483e-01 -7.607339828208774524e-01 -7.606155195614832110e-01
9.800000000000000711e+00 -6.585360489120272165e-01 -7.181492672938957211e-01 -7.671089069158621987e-01 -7.553744619337469102e-01 -7.594792766646690785e-01 -7.654656519468109321e-01 -7.640163133434211273e-01 -7.655679458988808861e-01 -7.670505008945508463e-01
9.900000000000000355e+00 -9.156174498273380591e-01 -7.725767586533216491e-01 -7.554078320560817517e-01 -7.846225595255591490e-01 -7.676010080128232715e-01 -7.768660040685979595e-01 -7.720606617929305360e-01 -7.696115357638066978e-01 -7.730791037940820676e-01
1.000000000000000000e+01 -6.900913137236897033e-01 -6.839080928827228067e-01 -8.067641242595920970e-01 -7.791691496956099083e-01 -7.738973968545621585e-01 -7.765269670321790496e-01 -7.848188731427603315e-01 -7.822908621183268796e-01 -7.831339717697571867e-01
